"DateTime";"Arg12b1f";"Arg12b2f";"Arg12b3f"
"2022-05-10 12:18:07";;;967,3046
"2022-05-10 12:21:52";966,9749
"2022-05-10 12:22:12";;967,2466
"2022-05-10 12:30:12";;;967,0981
"2022-05-10 12:33:56";966,9247
"2022-05-10 12:34:16";;967,1096
"2022-05-10 12:42:17";;;967,0161
"2022-05-10 12:46:00";966,8042
"2022-05-10 12:46:21";;967,103
"2022-05-10 12:54:22";;;967,0231
"2022-05-10 12:58:06";966,7414
"2022-05-10 12:58:26";;966,9963
"2022-05-10 13:06:26";;;966,9487
"2022-05-10 13:10:10";966,663
"2022-05-10 13:10:31";;966,9481
"2022-05-10 13:18:31";;;966,8865
"2022-05-10 13:22:17";966,6021
"2022-05-10 13:22:35";;966,8289
"2022-05-10 13:30:36";;;966,7811
"2022-05-10 13:34:20";966,5369
"2022-05-10 13:34:40";;966,8297
"2022-05-10 13:42:40";;;966,7601
"2022-05-10 13:46:26";966,5496
"2022-05-10 13:46:44";;966,7838
"2022-05-10 13:54:44";;;966,6891
"2022-05-10 13:58:31";966,4391
"2022-05-10 13:58:49";;966,6875
"2022-05-10 14:06:48";;;966,6025
"2022-05-10 14:10:35";966,3348
"2022-05-10 14:10:54";;966,5956
"2022-05-10 14:18:55";;;966,4334
"2022-05-10 14:22:40";966,1228
"2022-05-10 14:22:59";;966,4562
"2022-05-10 14:30:59";;;966,3188
"2022-05-10 14:34:46";966,0708
"2022-05-10 14:35:05";;966,3942
"2022-05-10 14:43:03";;;966,2753
"2022-05-10 14:46:50";966,0181
"2022-05-10 14:47:09";;966,3022
"2022-05-10 14:55:07";;;966,1584
"2022-05-10 14:58:57";965,9451
"2022-05-10 14:59:13";;966,2064
"2022-05-10 15:07:12";;;966,1503
"2022-05-10 15:10:59";965,9334
"2022-05-10 15:11:18";;966,2146
"2022-05-10 15:19:17";;;966,1337
"2022-05-10 15:23:03";965,8641
"2022-05-10 15:23:23";;966,1653
"2022-05-10 15:31:22";;;966,1345
"2022-05-10 15:35:08";965,8709
"2022-05-10 15:35:28";;966,0887
"2022-05-10 15:43:27";;;966,1166
"2022-05-10 15:47:13";965,8187
"2022-05-10 15:47:34";;966,1401
"2022-05-10 15:55:31";;;965,983
"2022-05-10 15:59:19";965,7833
"2022-05-10 15:59:37";;966,0444
"2022-05-10 16:07:37";;;965,9877
"2022-05-10 16:11:22";965,7274
"2022-05-10 16:11:41";;966,0276
"2022-05-10 16:19:41";;;965,957
"2022-05-10 16:23:27";965,7505
"2022-05-10 16:23:46";;966,0238
"2022-05-10 16:31:45";;;966,0518
"2022-05-10 16:35:32";965,7897
"2022-05-10 16:35:50";;966,0471
"2022-05-10 16:43:49";;;966,015
"2022-05-10 16:47:35";965,7822
"2022-05-10 16:47:55";;966,0472
"2022-05-10 16:55:53";;;966,0172
"2022-05-10 16:59:42";965,7452
"2022-05-10 16:59:59";;966,0223
"2022-05-10 17:07:58";;;965,9441
"2022-05-10 17:11:46";965,692
"2022-05-10 17:12:06";;965,975
"2022-05-10 17:20:04";;;965,9391
"2022-05-10 17:23:51";965,7203
"2022-05-10 17:24:09";;965,9728
"2022-05-10 17:32:09";;;965,9214
"2022-05-10 17:35:55";965,7071
"2022-05-10 17:36:14";;965,9802
"2022-05-10 17:44:14";;;965,9022
"2022-05-10 17:48:00";965,6908
"2022-05-10 17:48:18";;965,9631
"2022-05-10 17:56:19";;;965,9422
"2022-05-10 18:00:05";965,7336
"2022-05-10 18:00:23";;966,0922
"2022-05-10 18:08:23";;;965,9568
"2022-05-10 18:12:11";965,788
"2022-05-10 18:12:28";;966,0168
"2022-05-10 18:20:26";;;966,051
"2022-05-10 18:24:15";965,767
"2022-05-10 18:24:32";;966,033
"2022-05-10 18:32:31";;;966,0407
"2022-05-10 18:36:19";965,889
"2022-05-10 18:36:37";;966,1002
"2022-05-10 18:44:35";;;966,1898
"2022-05-10 18:48:23";965,9306
"2022-05-10 18:48:42";;966,1312
"2022-05-10 18:56:40";;;966,1672
"2022-05-10 19:00:29";965,9303
"2022-05-10 19:00:47";;966,1439
"2022-05-10 19:08:45";;;966,2687
"2022-05-10 19:12:33";965,9607
"2022-05-10 19:12:52";;966,2213
"2022-05-10 19:20:49";;;966,2227
"2022-05-10 19:24:38";966,0261
"2022-05-10 19:24:56";;966,2458
"2022-05-10 19:32:54";;;966,2745
"2022-05-10 19:36:42";966,0478
"2022-05-10 19:37:02";;966,3096
"2022-05-10 19:44:58";;;966,4163
"2022-05-10 19:48:48";966,3035
"2022-05-10 19:49:06";;966,4727
"2022-05-10 19:57:02";;;966,6142
"2022-05-10 20:00:53";966,5511
"2022-05-10 20:01:11";;966,7255
"2022-05-10 20:09:06";;;966,8194
"2022-05-10 20:12:57";966,6841
"2022-05-10 20:13:15";;966,9102
"2022-05-10 20:21:12";;;967,0034
"2022-05-10 20:25:04";966,8142
"2022-05-10 20:25:20";;967,0406
"2022-05-10 20:33:15";;;967,0991
"2022-05-10 20:37:06";966,9027
"2022-05-10 20:37:26";;967,1002
"2022-05-10 20:45:20";;;967,0474
"2022-05-10 20:49:10";966,8303
"2022-05-10 20:49:29";;967,0181
"2022-05-10 20:57:25";;;967,1058
"2022-05-10 21:01:16";966,8708
"2022-05-10 21:01:35";;967,0287
"2022-05-10 21:09:28";;;967,0966
"2022-05-10 21:13:21";966,8745
"2022-05-10 21:13:39";;967,0174
"2022-05-10 21:21:32";;;967,0845
"2022-05-10 21:25:26";966,8546
"2022-05-10 21:25:45";;967,0229
"2022-05-10 21:33:36";;;967,0697
"2022-05-10 21:37:29";966,8864
"2022-05-10 21:37:50";;966,974
"2022-05-10 21:45:42";;;966,9606
"2022-05-10 21:49:35";966,7509
"2022-05-10 21:49:55";;966,9355
"2022-05-10 21:57:46";;;966,9083
"2022-05-10 22:01:40";966,7238
"2022-05-10 22:01:58";;966,8691
"2022-05-10 22:09:50";;;966,9166
"2022-05-10 22:13:43";966,6253
"2022-05-10 22:14:04";;966,7972
"2022-05-10 22:21:55";;;966,8495
"2022-05-10 22:25:49";966,5829
"2022-05-10 22:26:09";;966,7198
"2022-05-10 22:34:00";;;966,7195
"2022-05-10 22:37:54";966,4965
"2022-05-10 22:38:14";;966,6145
"2022-05-10 22:46:05";;;966,6451
"2022-05-10 22:49:59";966,4414
"2022-05-10 22:50:18";;966,6063
"2022-05-10 22:58:09";;;966,5377
"2022-05-10 23:02:05";966,3895
"2022-05-10 23:02:23";;966,4961
"2022-05-10 23:10:16";;;966,5313
"2022-05-10 23:14:09";966,2615
"2022-05-10 23:14:27";;966,4115
"2022-05-10 23:22:19";;;966,4707
"2022-05-10 23:26:13";966,2452
"2022-05-10 23:26:33";;966,2832
"2022-05-10 23:34:22";;;966,3269
"2022-05-10 23:38:18";966,0546
"2022-05-10 23:38:37";;966,16
"2022-05-10 23:46:28";;;966,157
"2022-05-10 23:50:23";965,885
"2022-05-10 23:50:43";;966,0119
"2022-05-10 23:58:32";;;966,072
"2022-05-11 00:02:28";965,8333
"2022-05-11 00:02:47";;965,9244
"2022-05-11 00:10:37";;;965,9625
"2022-05-11 00:14:32";965,7797
"2022-05-11 00:14:53";;965,9069
"2022-05-11 00:22:41";;;966,0046
"2022-05-11 00:26:37";965,7927
"2022-05-11 00:26:57";;965,883
"2022-05-11 00:34:47";;;965,9476
"2022-05-11 00:38:41";965,7086
"2022-05-11 00:39:01";;965,7862
"2022-05-11 00:46:50";;;965,8298
"2022-05-11 00:50:46";965,6389
"2022-05-11 00:51:06";;965,7186
"2022-05-11 00:58:55";;;965,8011
"2022-05-11 01:02:51";965,5867
"2022-05-11 01:03:11";;965,7124
"2022-05-11 01:10:59";;;965,6616
"2022-05-11 01:14:55";965,4968
"2022-05-11 01:15:15";;965,5114
"2022-05-11 01:23:04";;;965,5873
"2022-05-11 01:27:01";965,3672
"2022-05-11 01:27:21";;965,4456
"2022-05-11 01:35:08";;;965,5339
"2022-05-11 01:39:05";965,3386
"2022-05-11 01:39:27";;965,387
"2022-05-11 01:47:11";;;965,447
"2022-05-11 01:51:10";965,2743
"2022-05-11 01:51:29";;965,3505
"2022-05-11 01:59:15";;;965,3674
"2022-05-11 02:03:15";965,2335
"2022-05-11 02:03:35";;965,2555
"2022-05-11 02:11:20";;;965,3739
"2022-05-11 02:15:20";965,1909
"2022-05-11 02:15:39";;965,2203
"2022-05-11 02:23:25";;;965,2467
"2022-05-11 02:27:23";965,0276
"2022-05-11 02:27:45";;965,1212
"2022-05-11 02:35:29";;;965,1852
"2022-05-11 02:39:29";965,0909
"2022-05-11 02:39:50";;965,0767
"2022-05-11 02:47:34";;;965,2292
"2022-05-11 02:51:33";965,02
"2022-05-11 02:51:54";;965,0645
"2022-05-11 02:59:37";;;965,1138
"2022-05-11 03:03:37";964,952
"2022-05-11 03:03:58";;964,9849
"2022-05-11 03:11:43";;;965,09
"2022-05-11 03:15:42";964,9124
"2022-05-11 03:16:03";;964,9816
"2022-05-11 03:23:46";;;965,0628
"2022-05-11 03:27:48";964,7814
"2022-05-11 03:28:09";;964,8477
"2022-05-11 03:35:53";;;964,8582
"2022-05-11 03:39:53";964,7509
"2022-05-11 03:40:13";;964,8067
"2022-05-11 03:47:55";;;964,9744
"2022-05-11 03:51:59";964,7612
"2022-05-11 03:52:19";;964,8804
"2022-05-11 04:00:00";;;964,9092
"2022-05-11 04:04:02";964,7769
"2022-05-11 04:04:23";;964,7924
"2022-05-11 04:12:04";;;964,8861
"2022-05-11 04:16:06";964,7372
"2022-05-11 04:16:27";;964,8195
"2022-05-11 04:24:08";;;964,8066
"2022-05-11 04:28:12";964,6524
"2022-05-11 04:28:34";;964,7151
"2022-05-11 04:36:14";;;964,8956
"2022-05-11 04:40:17";964,7906
"2022-05-11 04:40:37";;964,8256
"2022-05-11 04:48:18";;;964,9221
"2022-05-11 04:52:22";964,808
"2022-05-11 04:52:42";;964,8219
"2022-05-11 05:00:21";;;965,0389
"2022-05-11 05:04:27";964,8943
"2022-05-11 05:04:47";;964,9814
"2022-05-11 05:12:27";;;964,9949
"2022-05-11 05:16:30";964,766
"2022-05-11 05:16:52";;964,8024
"2022-05-11 05:24:30";;;964,9517
"2022-05-11 05:28:36";964,8103
"2022-05-11 05:28:56";;964,8261
"2022-05-11 05:36:34";;;964,9604
"2022-05-11 05:40:41";964,6736
"2022-05-11 05:41:01";;964,7673
"2022-05-11 05:48:39";;;964,8606
"2022-05-11 05:52:46";964,6022
"2022-05-11 05:53:07";;964,718
"2022-05-11 06:00:45";;;964,8045
"2022-05-11 06:04:51";964,5613
"2022-05-11 06:05:11";;964,6454
"2022-05-11 06:12:48";;;964,7188
"2022-05-11 06:16:57";964,5123
"2022-05-11 06:17:16";;964,707
"2022-05-11 06:24:54";;;964,7481
"2022-05-11 06:29:00";964,4599
"2022-05-11 06:29:22";;964,6853
"2022-05-11 06:36:58";;;964,5978
"2022-05-11 06:41:04";964,3423
"2022-05-11 06:41:25";;964,5267
"2022-05-11 06:49:01";;;964,5671
"2022-05-11 06:53:10";964,3203
"2022-05-11 06:53:29";;964,5427
"2022-05-11 07:01:07";;;964,5842
"2022-05-11 07:05:14";964,291
"2022-05-11 07:05:36";;964,5472
"2022-05-11 07:13:10";;;964,514
"2022-05-11 07:17:18";964,1214
"2022-05-11 07:17:40";;964,4589
"2022-05-11 07:25:15";;;964,4263
"2022-05-11 07:29:23";964,0775
"2022-05-11 07:29:44";;964,3892
"2022-05-11 07:37:21";;;964,3248
"2022-05-11 07:41:29";964,0947
"2022-05-11 07:41:49";;964,3869
"2022-05-11 07:49:26";;;964,3887
"2022-05-11 07:53:34";964,0809
"2022-05-11 07:53:53";;964,4081
"2022-05-11 08:01:31";;;964,3219
"2022-05-11 08:05:37";963,9796
"2022-05-11 08:05:58";;964,307
"2022-05-11 08:13:34";;;964,3297
"2022-05-11 08:17:43";963,9531
"2022-05-11 08:18:03";;964,255
