"DateTime";"Arg12b1f";"Arg12b2f";"Arg12b3f"
"2022-05-11 01:15:15";;37,44043
"2022-05-11 01:23:04";;;35,32813
"2022-05-11 01:27:01";34,84961
"2022-05-11 01:27:21";;36,97168
"2022-05-11 01:35:08";;;35,94629
"2022-05-11 01:39:05";35,33496
"2022-05-11 01:39:27";;37,52051
"2022-05-11 01:47:11";;;36,15137
"2022-05-11 01:51:10";35,26953
"2022-05-11 01:51:29";;37,05176
"2022-05-11 01:59:15";;;35,8418
"2022-05-11 02:03:15";35,41113
"2022-05-11 02:03:35";;37,45996
"2022-05-11 02:11:20";;;35,72266
"2022-05-11 02:15:20";34,78027
"2022-05-11 02:15:39";;36,5918
"2022-05-11 02:23:25";;;34,5957
"2022-05-11 02:27:23";34,76563
"2022-05-11 02:27:45";;36,64258
"2022-05-11 02:35:29";;;33,76465
"2022-05-11 02:39:29";34,76563
"2022-05-11 02:39:50";;36,67285
"2022-05-11 02:47:34";;;35,05762
"2022-05-11 02:51:33";34,70703
"2022-05-11 02:51:54";;37,02246
"2022-05-11 02:59:37";;;35,31641
"2022-05-11 03:03:37";34,90234
"2022-05-11 03:03:58";;36,93848
"2022-05-11 03:11:43";;;36,45117
"2022-05-11 03:15:42";35,19824
"2022-05-11 03:16:03";;36,80762
"2022-05-11 03:23:46";;;35,5957
"2022-05-11 03:27:48";35,11816
"2022-05-11 03:28:09";;36,81738
"2022-05-11 03:35:53";;;35,72656
"2022-05-11 03:39:53";34,32813
"2022-05-11 03:40:13";;36,49316
"2022-05-11 03:47:55";;;35,53125
"2022-05-11 03:51:59";34,99121
"2022-05-11 03:52:19";;36,9707
"2022-05-11 04:00:00";;;34,99512
"2022-05-11 04:04:02";34,7998
"2022-05-11 04:04:23";;37,20703
"2022-05-11 04:12:04";;;34,81934
"2022-05-11 04:16:06";35,14355
"2022-05-11 04:16:27";;37,39551
"2022-05-11 04:24:08";;;35,27344
"2022-05-11 04:28:12";35,49609
"2022-05-11 04:28:34";;37,53711
"2022-05-11 04:36:14";;;34,44238
"2022-05-11 04:40:17";34,74805
"2022-05-11 04:40:37";;37,14355
"2022-05-11 04:48:18";;;34,93262
"2022-05-11 04:52:22";34,35742
"2022-05-11 04:52:42";;36,16309
"2022-05-11 05:00:21";;;34,79492
"2022-05-11 05:04:27";33,9541
"2022-05-11 05:04:47";;36,14355
"2022-05-11 05:12:27";;;34,34375
"2022-05-11 05:16:30";34,45313
"2022-05-11 05:16:52";;36,73633
"2022-05-11 05:24:30";;;34,54199
"2022-05-11 05:28:36";33,24023
"2022-05-11 05:28:56";;35,64063
"2022-05-11 05:36:34";;;33,69629
"2022-05-11 05:40:41";33,71289
"2022-05-11 05:41:01";;35,77441
"2022-05-11 05:48:39";;;33,35156
"2022-05-11 05:52:46";31,83301
"2022-05-11 05:53:07";;33,92285
"2022-05-11 06:00:45";;;29,73242
"2022-05-11 06:04:51";30,7168
"2022-05-11 06:05:11";;33,3877
"2022-05-11 06:12:48";;;24,30469
"2022-05-11 06:16:57";23,5791
"2022-05-11 06:17:16";;27,81152
"2022-05-11 06:24:54";;;19,64063
"2022-05-11 06:29:00";20,98828
"2022-05-11 06:29:22";;25,43359
"2022-05-11 06:36:58";;;18,57715
"2022-05-11 06:41:04";17,86914
"2022-05-11 06:41:25";;22,55762
"2022-05-11 06:49:01";;;16,08301
"2022-05-11 06:53:10";16,58203
"2022-05-11 06:53:29";;21,3916
"2022-05-11 07:01:07";;;15,44727
"2022-05-11 07:05:14";16,22168
"2022-05-11 07:05:36";;20,80566
"2022-05-11 07:13:10";;;14,80469
"2022-05-11 07:17:18";14,78809
"2022-05-11 07:17:40";;19,06348
"2022-05-11 07:25:15";;;14
"2022-05-11 07:29:23";14,33984
"2022-05-11 07:29:44";;18,73145
"2022-05-11 07:37:21";;;13,21387
"2022-05-11 07:41:29";14,12793
"2022-05-11 07:41:49";;18,25195
"2022-05-11 07:49:26";;;13,47656
"2022-05-11 07:53:34";13,84766
"2022-05-11 07:53:53";;17,86914
"2022-05-11 08:01:31";;;12,93848
"2022-05-11 08:05:37";12,72656
"2022-05-11 08:05:58";;16,59961
"2022-05-11 08:13:34";;;11,84961
"2022-05-11 08:17:43";11,99219
"2022-05-11 08:18:03";;16,1416
