"DateTime";"Arg12b1f";"Arg12b2f";"Arg12b3f"
"2022-05-04 21:28:43";-501,7647
"2022-05-04 21:28:49";;-350,8642
"2022-05-04 21:40:12";;;-658,5032
"2022-05-04 21:40:47";-501,072
"2022-05-04 21:40:54";;-348,0507
"2022-05-04 21:52:17";;;-660,0734
"2022-05-04 21:52:52";-502,223
"2022-05-04 21:52:58";;-351,6317
"2022-05-04 22:04:21";;;-662,6935
"2022-05-04 22:04:58";-502,2324
"2022-05-04 22:05:03";;-350,0862
"2022-05-04 22:16:26";;;-656,7428
"2022-05-04 22:17:02";-504,214
"2022-05-04 22:17:08";;-351,9004
"2022-05-04 22:28:30";;;-659,1093
"2022-05-04 22:29:06";-501,3348
"2022-05-04 22:29:13";;-349,2962
"2022-05-04 22:40:35";;;-662,2073
"2022-05-04 22:41:11";-500,5554
"2022-05-04 22:41:17";;-350,3067
"2022-05-04 22:52:40";;;-719,3858
"2022-05-04 22:53:16";-501,4774
"2022-05-04 22:53:22";;-352,6707
"2022-05-04 23:04:45";;;-718,3776
"2022-05-04 23:05:20";-499,8888
"2022-05-04 23:05:26";;-353,6271
"2022-05-04 23:16:50";;;-659,6719
"2022-05-04 23:17:26";-503,8738
"2022-05-04 23:17:31";;-348,4403
"2022-05-04 23:28:53";;;-660,2636
"2022-05-04 23:29:30";-500,6569
"2022-05-04 23:29:36";;-351,4251
"2022-05-04 23:40:59";;;-659,3275
"2022-05-04 23:41:34";-500,5705
"2022-05-04 23:41:41";;-352,3157
"2022-05-04 23:53:02";;;-660,1787
"2022-05-04 23:53:39";-498,7563
"2022-05-04 23:53:46";;-352,6273
"2022-05-05 00:05:07";;;-659,2513
"2022-05-05 00:05:44";-499,1281
"2022-05-05 00:05:51";;-352,7653
"2022-05-05 00:17:14";;;-660,0101
"2022-05-05 00:17:48";-501,7368
"2022-05-05 00:17:55";;-351,2316
"2022-05-05 00:29:16";;;-659,2079
"2022-05-05 00:29:54";-501,1153
"2022-05-05 00:30:01";;-351,7984
"2022-05-05 00:41:20";;;-662,4918
"2022-05-05 00:41:58";-501,3593
"2022-05-05 00:42:05";;-352,4803
"2022-05-05 00:53:24";;;-660,239
"2022-05-05 00:54:03";-502,3547
"2022-05-05 00:54:09";;-352,506
"2022-05-05 01:05:29";;;-660,9393
"2022-05-05 01:06:07";-502,2384
"2022-05-05 01:06:15";;-350,1957
"2022-05-05 01:17:34";;;-658,6144
"2022-05-05 01:18:12";-502,1254
"2022-05-05 01:18:19";;-349,2708
"2022-05-05 01:29:39";;;-657,687
"2022-05-05 01:30:17";-502,0241
"2022-05-05 01:30:24";;-349,7985
"2022-05-05 01:41:45";;;-659,5174
"2022-05-05 01:42:23";-501,0945
"2022-05-05 01:42:29";;-349,7445
"2022-05-05 01:53:48";;;-660,1337
"2022-05-05 01:54:26";-500,732
"2022-05-05 01:54:35";;-350,9332
"2022-05-05 02:05:52";;;-663,1409
"2022-05-05 02:06:31";-502,1425
"2022-05-05 02:06:39";;-353,4159
"2022-05-05 02:17:56";;;-659,7547
"2022-05-05 02:18:35";-500,7793
"2022-05-05 02:18:44";;-354,0574
"2022-05-05 02:30:02";;;-660,0469
"2022-05-05 02:30:41";-502,3507
"2022-05-05 02:30:49";;-353,6089
"2022-05-05 02:42:04";;;-657,9362
"2022-05-05 02:42:46";-558,0495
"2022-05-05 02:42:54";;-352,2841
"2022-05-05 02:54:09";;;-718,5347
"2022-05-05 02:54:50";-553,7947
"2022-05-05 02:54:59";;-389,5828
"2022-05-05 03:06:15";;;-719,0021
"2022-05-05 03:06:54";-556,8813
"2022-05-05 03:07:04";;-391,2783
"2022-05-05 03:18:20";;;-720,3292
"2022-05-05 03:19:00";-555,825
"2022-05-05 03:19:08";;-389,5296
"2022-05-05 03:30:24";;;-716,2844
"2022-05-05 03:31:04";-556,6708
"2022-05-05 03:31:14";;-391,2118
"2022-05-05 03:42:27";;;-718,1306
"2022-05-05 03:43:09";-608,8213
"2022-05-05 03:43:18";;-391,0592
"2022-05-05 03:54:33";;;-781,1728
"2022-05-05 03:55:14";-610,7837
"2022-05-05 03:55:23";;-429,234
"2022-05-05 04:06:37";;;-778,2249
"2022-05-05 04:07:19";-610,6031
"2022-05-05 04:07:29";;-431,7411
"2022-05-05 04:18:42";;;-778,1829
"2022-05-05 04:19:23";-614,4778
"2022-05-05 04:19:32";;-432,6267
"2022-05-05 04:30:46";;;-776,8007
"2022-05-05 04:31:28";-611,6139
"2022-05-05 04:31:38";;-428,9713
"2022-05-05 04:42:51";;;-836,4169
"2022-05-05 04:43:32";-666,8473
"2022-05-05 04:43:43";;-427,0941
"2022-05-05 04:54:55";;;-831,7787
"2022-05-05 04:55:37";-670,1967
"2022-05-05 04:55:48";;-468,112
"2022-05-05 05:07:00";;;-836,7754
"2022-05-05 05:07:42";-613,8535
"2022-05-05 05:07:53";;-429,8311
"2022-05-05 05:19:04";;;-778,3
"2022-05-05 05:19:48";-611,9319
"2022-05-05 05:19:58";;-430,1544
"2022-05-05 05:31:09";;;-776,6181
"2022-05-05 05:31:50";-610,5779
"2022-05-05 05:32:02";;-428,9254
"2022-05-05 05:43:13";;;-776,5308
"2022-05-05 05:43:56";-611,1887
"2022-05-05 05:44:07";;-427,7424
"2022-05-05 05:55:17";;;-779,2185
"2022-05-05 05:56:01";-554,9777
"2022-05-05 05:56:11";;-390,5105
"2022-05-05 06:07:24";;;-721,2007
"2022-05-05 06:08:06";-556,5125
"2022-05-05 06:08:17";;-390,4438
"2022-05-05 06:19:29";;;-716,312
"2022-05-05 06:20:10";-502,1294
"2022-05-05 06:20:21";;-354,2207
"2022-05-05 06:31:31";;;-599,844
"2022-05-05 06:32:15";-391,9282
"2022-05-05 06:32:27";;-236,7601
"2022-05-05 06:43:36";;;-540,2405
"2022-05-05 06:44:19";-337,4737
"2022-05-05 06:44:29";;-236,6098
"2022-05-05 06:55:40";;;-539,1592
"2022-05-05 06:56:24";-392,1589
"2022-05-05 06:56:34";;-314,0002
"2022-05-05 07:07:45";;;-598,549
"2022-05-05 07:08:29";-444,7385
"2022-05-05 07:08:39";;-312,3799
"2022-05-05 07:19:48";;;-494,5666
"2022-05-05 07:20:33";-181,0586
"2022-05-05 07:20:44";;-44,51849
"2022-05-05 07:31:53";;;-496,0537
"2022-05-05 07:32:39";-293,3691
"2022-05-05 07:32:51";;-159,8232
"2022-05-05 07:43:58";;;-383,0754
"2022-05-05 07:44:43";-125,2544
"2022-05-05 07:44:54";;-44,66338
"2022-05-05 07:56:01";;;-259,367
"2022-05-05 07:56:48";-67,52002
"2022-05-05 07:56:59";;-7,122551
"2022-05-05 08:08:05";;;-260,0108
"2022-05-05 08:08:53";-10,23792
"2022-05-05 08:09:04";;-7,371715
"2022-05-05 08:20:10";;;-261,8687
"2022-05-05 08:20:57";-183,6161
"2022-05-05 08:21:09";;-45,26841
"2022-05-05 08:32:15";;;-384,8855
"2022-05-05 08:33:01";-239,1669
"2022-05-05 08:33:13";;-121,4142
"2022-05-05 08:44:20";;;-436,8654
"2022-05-05 08:45:07";-289,9197
"2022-05-05 08:45:18";;-160,1576
"2022-05-05 08:56:24";;;-434,99
"2022-05-05 08:57:11";-342,0482
"2022-05-05 08:57:24";;-196,7602
"2022-05-05 09:08:30";;;-496,886
"2022-05-05 09:09:15";-394,5881
"2022-05-05 09:09:28";;-198,395
"2022-05-05 09:20:33";;;-560,9712
"2022-05-05 09:21:20";-335,7533
"2022-05-05 09:21:33";;-237,5292
"2022-05-05 09:32:37";;;-599,6677
"2022-05-05 09:33:24";-448,3379
"2022-05-05 09:33:37";;-273,6045
"2022-05-05 09:44:41";;;-599,4181
"2022-05-05 09:45:28";-445,5199
"2022-05-05 09:45:42";;-312,4948
"2022-05-05 09:56:46";;;-541,1288
"2022-05-05 09:57:34";-445,7207
"2022-05-05 09:57:48";;-315,3172
"2022-05-05 10:08:50";;;-601,3474
"2022-05-05 10:09:40";-444,9091
"2022-05-05 10:09:52";;-314,4168
"2022-05-05 10:20:55";;;-539,6227
"2022-05-05 10:21:44";-447,2618
"2022-05-05 10:21:57";;-276,382
"2022-05-05 10:32:59";;;-598,5208
"2022-05-05 10:33:49";-446,3463
"2022-05-05 10:34:02";;-276,1183
"2022-05-05 10:45:04";;;-480,9254
"2022-05-05 10:45:53";-335,5448
"2022-05-05 10:46:06";;-235,7381
"2022-05-05 10:57:08";;;-436,0131
"2022-05-05 10:57:58";-291,5713
"2022-05-05 10:58:11";;-120,912
"2022-05-05 11:09:13";;;-444,4839
"2022-05-05 11:10:03";-290,0362
"2022-05-05 11:10:16";;-121,2804
"2022-05-05 11:21:18";;;-387,615
"2022-05-05 11:22:08";-293,5057
"2022-05-05 11:22:21";;-120,3951
"2022-05-05 11:33:24";;;-383,816
"2022-05-05 11:34:14";-238,6301
"2022-05-05 11:34:27";;-82,9521
"2022-05-05 11:45:28";;;-322,9062
"2022-05-05 11:46:17";-182,2821
"2022-05-05 11:46:30";;-44,98374
"2022-05-05 11:57:32";;;-259,7866
"2022-05-05 11:58:21";-124,9337
"2022-05-05 11:58:35";;-44,81887
"2022-05-05 12:09:37";;;-322,9701
"2022-05-05 12:10:27";-240,532
"2022-05-05 12:10:39";;-82,63524
"2022-05-05 12:21:41";;;-321,1601
"2022-05-05 12:22:32";-239,2096
"2022-05-05 12:22:44";;-82,90761
"2022-05-05 12:33:46";;;-259,2221
"2022-05-05 12:34:37";-182,8919
"2022-05-05 12:34:49";;-44,71544
"2022-05-05 12:45:50";;;-321,5812
"2022-05-05 12:46:40";-240,8242
"2022-05-05 12:46:53";;-83,64715
"2022-05-05 12:57:54";;;-325,7961
"2022-05-05 12:58:46";-182,4764
"2022-05-05 12:58:57";;-83,22301
"2022-05-05 13:10:01";;;-321,1343
"2022-05-05 13:10:51";-182,0909
"2022-05-05 13:11:02";;-82,42654
"2022-05-05 13:22:04";;;-323,6232
"2022-05-05 13:22:56";-183,5615
"2022-05-05 13:23:08";;-82,79069
"2022-05-05 13:34:08";;;-321,5057
"2022-05-05 13:34:59";-182,5656
"2022-05-05 13:35:12";;-82,7832
"2022-05-05 13:46:12";;;-384,0426
"2022-05-05 13:47:05";-239,9524
"2022-05-05 13:47:16";;-83,23474
"2022-05-05 13:58:19";;;-321,5364
"2022-05-05 13:59:09";-182,7399
"2022-05-05 13:59:22";;-83,19527
"2022-05-05 14:10:21";;;-322,7085
"2022-05-05 14:11:14";-183,391
"2022-05-05 14:11:26";;-82,96599
"2022-05-05 14:22:28";;;-323,0609
"2022-05-05 14:23:19";-183,4015
"2022-05-05 14:23:32";;-83,29841
"2022-05-05 14:34:30";;;-385,1362
"2022-05-05 14:35:24";-239,8583
"2022-05-05 14:35:38";;-82,71065
"2022-05-05 14:46:35";;;-383,9547
"2022-05-05 14:47:28";-240,355
"2022-05-05 14:47:41";;-83,01177
"2022-05-05 14:58:42";;;-384,1748
"2022-05-05 14:59:33";-239,8156
"2022-05-05 14:59:46";;-82,89872
"2022-05-05 15:10:45";;;-320,2169
"2022-05-05 15:11:39";-182,4284
"2022-05-05 15:11:50";;-83,13909
"2022-05-05 15:22:49";;;-321,2155
"2022-05-05 15:23:44";-182,9815
"2022-05-05 15:23:55";;-82,72347
"2022-05-05 15:34:54";;;-326,6888
"2022-05-05 15:35:48";-240,931
"2022-05-05 15:36:00";;-82,84147
"2022-05-05 15:46:57";;;-383,2556
"2022-05-05 15:47:52";-238,3968
"2022-05-05 15:48:04";;-121,2072
"2022-05-05 15:59:02";;;-437,7694
"2022-05-05 15:59:57";-290,8996
"2022-05-05 16:00:08";;-158,7542
"2022-05-05 16:11:06";;;-442,7013
"2022-05-05 16:12:01";-292,2176
"2022-05-05 16:12:13";;-121,0386
"2022-05-05 16:23:10";;;-383,1189
"2022-05-05 16:24:06";-238,7232
"2022-05-05 16:24:18";;-121,0006
"2022-05-05 16:35:14";;;-382,9707
"2022-05-05 16:36:10";-240,5028
"2022-05-05 16:36:22";;-83,11529
"2022-05-05 16:47:20";;;-383,3353
"2022-05-05 16:48:14";-239,748
"2022-05-05 16:48:28";;-83,33358
"2022-05-05 16:59:24";;;-384,4937
"2022-05-05 17:00:20";-239,5319
"2022-05-05 17:00:31";;-82,9752
"2022-05-05 17:11:28";;;-383,6541
"2022-05-05 17:12:25";-238,8507
"2022-05-05 17:12:37";;-121,2725
"2022-05-05 17:23:34";;;-383,9903
"2022-05-05 17:24:31";-238,4215
"2022-05-05 17:24:42";;-121,5959
"2022-05-05 17:35:36";;;-437,8979
"2022-05-05 17:36:34";-294,4359
"2022-05-05 17:36:46";;-121,0733
"2022-05-05 17:47:40";;;-434,7967
"2022-05-05 17:48:39";-289,3994
"2022-05-05 17:48:52";;-158,5466
"2022-05-05 17:59:47";;;-497,9629
"2022-05-05 18:00:43";-341,1053
"2022-05-05 18:00:56";;-196,7832
"2022-05-05 18:11:50";;;-495,218
"2022-05-05 18:12:49";-391,5876
"2022-05-05 18:13:01";;-196,9979
"2022-05-05 18:23:54";;;-553,9493
"2022-05-05 18:24:53";-337,0048
"2022-05-05 18:25:06";;-198,2841
"2022-05-05 18:36:00";;;-487,1865
"2022-05-05 18:36:58";-336,3526
"2022-05-05 18:37:11";;-236,3666
"2022-05-05 18:48:04";;;-479,4066
"2022-05-05 18:49:02";-335,0316
"2022-05-05 18:49:16";;-238,1083
"2022-05-05 19:00:07";;;-481,0716
"2022-05-05 19:01:07";-334,4767
"2022-05-05 19:01:20";;-237,2597
"2022-05-05 19:12:11";;;-541,1071
"2022-05-05 19:13:12";-390,9148
"2022-05-05 19:13:25";;-236,1043
"2022-05-05 19:24:16";;;-540,623
"2022-05-05 19:25:17";-390,8002
"2022-05-05 19:25:30";;-275,2765
"2022-05-05 19:36:21";;;-540,4536
"2022-05-05 19:37:21";-391,3658
"2022-05-05 19:37:35";;-273,5578
"2022-05-05 19:48:24";;;-540,0593
"2022-05-05 19:49:26";-391,6418
"2022-05-05 19:49:40";;-276,4768
"2022-05-05 20:00:29";;;-539,9188
"2022-05-05 20:01:31";-390,8151
"2022-05-05 20:01:43";;-276,7219
"2022-05-05 20:12:34";;;-542,8842
"2022-05-05 20:13:36";-390,7299
"2022-05-05 20:13:49";;-274,6151
"2022-05-05 20:24:38";;;-599,2077
"2022-05-05 20:25:40";-391,9282
"2022-05-05 20:25:54";;-274,3244
"2022-05-05 20:36:42";;;-600,2139
"2022-05-05 20:37:44";-392,9607
"2022-05-05 20:37:59";;-274,9718
"2022-05-05 20:48:47";;;-599,4537
"2022-05-05 20:49:50";-445,3524
"2022-05-05 20:50:04";;-310,3497
"2022-05-05 21:00:52";;;-660,5499
"2022-05-05 21:01:56";-501,0455
"2022-05-05 21:02:08";;-352,5074
"2022-05-05 21:12:55";;;-662,4278
"2022-05-05 21:13:59";-498,6906
"2022-05-05 21:14:12";;-350,2768
"2022-05-05 21:25:00";;;-719,5322
"2022-05-05 21:26:04";-500,5238
"2022-05-05 21:26:18";;-350,2107
"2022-05-05 21:37:03";;;-719,278
"2022-05-05 21:38:09";-500,7924
"2022-05-05 21:38:22";;-349,9857
"2022-05-05 21:49:08";;;-718,0969
"2022-05-05 21:50:14";-502,1388
"2022-05-05 21:50:28";;-352,4969
"2022-05-05 22:01:13";;;-720,5962
"2022-05-05 22:02:18";-555,4587
"2022-05-05 22:02:32";;-352,0652
"2022-05-05 22:13:18";;;-719,7634
"2022-05-05 22:14:24";-501,1941
"2022-05-05 22:14:37";;-351,5539
"2022-05-05 22:25:21";;;-660,7666
"2022-05-05 22:26:28";-502,7245
"2022-05-05 22:26:41";;-351,9512
"2022-05-05 22:37:28";;;-659,4739
"2022-05-05 22:38:33";-500,5875
"2022-05-05 22:38:46";;-349,1538
"2022-05-05 22:49:30";;;-661,8773
"2022-05-05 22:50:37";-500,608
"2022-05-05 22:50:52";;-351,1131
"2022-05-05 23:01:35";;;-658,897
"2022-05-05 23:02:42";-501,0794
"2022-05-05 23:02:56";;-352,4295
"2022-05-05 23:13:43";;;-659,142
"2022-05-05 23:14:47";-501,7857
"2022-05-05 23:15:03";;-350,668
"2022-05-05 23:25:43";;;-656,7737
"2022-05-05 23:26:53";-499,9696
"2022-05-05 23:27:05";;-353,5131
"2022-05-05 23:37:47";;;-658,2574
"2022-05-05 23:38:57";-501,2111
"2022-05-05 23:39:11";;-353,2527
"2022-05-05 23:49:54";;;-661,8364
"2022-05-05 23:51:02";-499,9224
"2022-05-05 23:51:15";;-350,9977
"2022-05-06 00:02:00";;;-660,5912
"2022-05-06 00:03:06";-499,3105
"2022-05-06 00:03:21";;-353,5222
"2022-05-06 00:14:01";;;-659,8721
"2022-05-06 00:15:11";-499,6917
"2022-05-06 00:15:25";;-352,7517
"2022-05-06 00:26:06";;;-660,519
"2022-05-06 00:27:15";-501,0982
"2022-05-06 00:27:30";;-352,0875
"2022-05-06 00:38:11";;;-661,3517
"2022-05-06 00:39:21";-501,718
"2022-05-06 00:39:34";;-352,4458
"2022-05-06 00:50:16";;;-659,7812
"2022-05-06 00:51:25";-500,9855
"2022-05-06 00:51:38";;-352,3273
"2022-05-06 01:02:20";;;-661,3231
"2022-05-06 01:03:30";-501,9172
"2022-05-06 01:03:44";;-355,0902
"2022-05-06 01:14:24";;;-655,9534
"2022-05-06 01:15:34";-502,2005
"2022-05-06 01:15:48";;-351,8
"2022-05-06 01:26:30";;;-658,8142
"2022-05-06 01:27:39";-501,4287
"2022-05-06 01:27:54";;-352,1549
"2022-05-06 01:38:33";;;-658,1959
"2022-05-06 01:39:44";-501,0532
"2022-05-06 01:39:58";;-353,7681
"2022-05-06 01:50:37";;;-661,1248
"2022-05-06 01:51:48";-501,1605
"2022-05-06 01:52:03";;-353,1909
"2022-05-06 02:02:41";;;-659,9851
"2022-05-06 02:03:53";-557,1371
"2022-05-06 02:04:07";;-354,1548
"2022-05-06 02:14:47";;;-660,4138
"2022-05-06 02:15:57";-557,0018
"2022-05-06 02:16:13";;-353,1386
"2022-05-06 02:26:52";;;-659,9027
"2022-05-06 02:28:03";-558,0703
"2022-05-06 02:28:17";;-350,5599
"2022-05-06 02:38:55";;;-662,1043
"2022-05-06 02:40:07";-501,4193
"2022-05-06 02:40:22";;-352,2435
"2022-05-06 02:51:00";;;-718,9705
"2022-05-06 02:52:12";-556,1876
"2022-05-06 02:52:27";;-351,963
"2022-05-06 03:03:03";;;-715,2897
"2022-05-06 03:04:18";-557,0372
"2022-05-06 03:04:33";;-354,032
"2022-05-06 03:15:08";;;-661,2778
"2022-05-06 03:16:22";-556,2542
"2022-05-06 03:16:37";;-351,6365
"2022-05-06 03:27:13";;;-659,6182
"2022-05-06 03:28:27";-559,0013
"2022-05-06 03:28:42";;-351,6962
"2022-05-06 03:39:17";;;-660,0679
"2022-05-06 03:40:31";-558,1347
"2022-05-06 03:40:47";;-354,411
"2022-05-06 03:51:23";;;-657,6086
"2022-05-06 03:52:36";-555,6001
"2022-05-06 03:52:52";;-354,1083
"2022-05-06 04:03:26";;;-717,7557
"2022-05-06 04:04:41";-556,1002
"2022-05-06 04:04:57";;-352,7381
"2022-05-06 04:15:32";;;-715,6602
"2022-05-06 04:16:47";-556,1957
"2022-05-06 04:17:01";;-353,1534
"2022-05-06 04:27:34";;;-717,4319
"2022-05-06 04:28:51";-557,1122
"2022-05-06 04:29:06";;-353,903
"2022-05-06 04:39:40";;;-716,3073
"2022-05-06 04:40:56";-555,4108
"2022-05-06 04:41:11";;-390,6702
"2022-05-06 04:51:43";;;-718,0544
"2022-05-06 04:53:00";-555,6837
"2022-05-06 04:53:16";;-390,2295
"2022-05-06 05:03:48";;;-716,6191
"2022-05-06 05:05:05";-558,2845
"2022-05-06 05:05:21";;-389,8854
"2022-05-06 05:15:55";;;-717,4706
"2022-05-06 05:17:09";-555,371
"2022-05-06 05:17:25";;-388,9411
"2022-05-06 05:27:57";;;-719,8958
"2022-05-06 05:29:14";-556,3708
